TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod,TotalAmount
T01689,2025-05-04,C060,P009,S005,5,0.15,Mobile Money,523.56
T01690,2025-03-05,C088,P008,S001,3,0.05,Mobile Money,312.87
T01691,2024-04-26,C198,P022,S004,2,0.15,Mobile Money,43.47
T01692,2023-12-05,C143,P046,S001,3,0.05,Credit Card,3321.3
T01693,2024-10-03,C079,P040,S001,4,0.1,Bank Transfer,6284.2
T01694,2024-07-03,C058,P033,S004,4,0.15,Bank Transfer,6116.5
T01695,2024-07-06,C084,P010,S005,1,0.0,Credit Card,1194.12
T01696,2024-10-09,C040,P024,S003,5,0.15,Mobile Money,6321.49
T01697,2024-03-09,C053,P003,S004,1,0.15,Credit Card,286.99
T01698,2024-08-17,C122,P036,S001,3,0.15,Bank Transfer,3828.72
T01699,2025-01-19,C024,P034,S002,1,0.05,Cash,406.65
T01700,2024-05-09,C177,P047,S005,4,0.0,Credit Card,4788.72
T01701,2025-03-25,C051,P032,S001,4,0.1,Credit Card,1096.96
T01702,2024-05-23,C060,P041,S003,5,0.0,Mobile Money,8175.05
T01703,2025-01-22,C015,P036,S003,5,0.0,Credit Card,7507.3
T01704,2023-11-05,C084,P046,S004,4,0.05,Cash,4428.41
T01705,2023-12-09,C034,P032,S005,4,0.15,Cash,1036.01
T01706,2025-05-28,C100,P001,S002,2,0.05,Bank Transfer,3180.01
T01707,2025-03-05,C111,P048,S004,2,0.1,Credit Card,2189.45
T01708,2025-07-08,C129,P041,S004,3,0.05,Cash,4659.78
T01709,2024-10-10,C037,P016,S004,1,0.15,Credit Card,1579.94
T01710,2025-02-12,C135,P025,S003,5,0.15,Mobile Money,1823.89
T01711,2023-09-17,C119,P028,S005,1,0.0,Bank Transfer,673.78
T01712,2024-11-15,C166,P006,S004,3,0.1,Mobile Money,858.74
T01713,2024-10-04,C157,P027,S002,4,0.05,Credit Card,4834.47
T01714,2023-10-11,C159,P008,S004,4,0.15,Credit Card,373.25
T01715,2025-08-09,C179,P023,S005,1,0.15,Cash,1596.7
T01716,2024-07-04,C062,P009,S002,3,0.1,Cash,332.61
T01717,2024-01-19,C179,P003,S002,4,0.15,Cash,1147.94
T01718,2023-09-20,C095,P050,S001,1,0.1,Mobile Money,940.18
T01719,2024-09-20,C116,P022,S002,3,0.05,Cash,72.87
T01720,2025-08-24,C119,P037,S001,1,0.15,Mobile Money,1659.75
T01721,2024-02-15,C088,P042,S004,2,0.15,Cash,771.15
T01722,2024-09-27,C003,P045,S003,1,0.05,Bank Transfer,1785.13
T01723,2024-05-26,C172,P025,S004,4,0.15,Cash,1459.11
T01724,2025-08-10,C022,P013,S005,2,0.15,Credit Card,1929.16
T01725,2024-06-26,C121,P015,S003,2,0.05,Cash,513.85
T01726,2023-09-13,C156,P040,S001,2,0.1,Cash,3142.1
T01727,2025-05-18,C137,P036,S004,2,0.0,Cash,3002.92
T01728,2024-05-19,C174,P018,S003,2,0.15,Bank Transfer,1835.81
T01729,2025-08-24,C046,P033,S002,1,0.05,Mobile Money,1709.02
T01730,2025-08-22,C179,P002,S001,5,0.0,Mobile Money,4093.8
T01731,2025-06-08,C177,P011,S003,4,0.0,Cash,994.28
T01732,2024-12-28,C013,P034,S004,2,0.05,Bank Transfer,813.3
T01733,2024-09-15,C062,P046,S002,1,0.0,Mobile Money,1165.37
T01734,2024-04-02,C008,P032,S001,3,0.05,Cash,868.42
T01735,2025-08-11,C057,P018,S001,2,0.05,Cash,2051.79
T01736,2024-08-05,C107,P050,S005,1,0.1,Bank Transfer,940.18
T01737,2024-07-29,C144,P006,S002,5,0.05,Mobile Money,1510.74
T01738,2025-07-28,C110,P010,S001,2,0.05,Cash,2268.83
T01739,2023-09-21,C092,P033,S003,2,0.0,Mobile Money,3597.94
T01740,2025-09-08,C168,P050,S003,1,0.15,Credit Card,887.94
T01741,2024-06-29,C118,P013,S002,1,0.1,Bank Transfer,1021.32
T01742,2024-04-24,C012,P004,S001,2,0.15,Bank Transfer,3151.41
T01743,2024-07-08,C197,P024,S005,4,0.0,Credit Card,5949.64
T01744,2024-08-19,C065,P019,S001,5,0.1,Mobile Money,7933.14
T01745,2024-02-20,C174,P040,S002,3,0.05,Bank Transfer,4974.99
T01746,2025-03-22,C171,P001,S004,1,0.1,Cash,1506.32
T01747,2024-05-01,C156,P007,S005,4,0.15,Credit Card,5012.01
T01748,2024-06-24,C129,P047,S005,1,0.05,Cash,1137.32
T01749,2025-04-01,C158,P014,S001,3,0.05,Mobile Money,3826.84
T01750,2024-06-25,C194,P050,S002,5,0.0,Cash,5223.2
T01751,2025-05-26,C036,P013,S003,4,0.1,Credit Card,4085.28
T01752,2024-10-02,C039,P010,S004,2,0.0,Credit Card,2388.24
T01753,2024-12-11,C186,P027,S005,4,0.1,Credit Card,4580.03
T01754,2024-09-21,C072,P049,S003,1,0.15,Bank Transfer,330.02
T01755,2023-10-10,C193,P017,S001,2,0.1,Bank Transfer,2243.0
T01756,2024-10-04,C063,P048,S002,5,0.0,Credit Card,6081.8
T01757,2024-12-24,C176,P003,S002,5,0.15,Bank Transfer,1434.93
T01758,2025-03-23,C047,P047,S004,1,0.0,Mobile Money,1197.18
T01759,2023-10-31,C018,P026,S002,1,0.05,Credit Card,964.97
T01760,2024-07-03,C033,P001,S001,2,0.05,Credit Card,3180.01
T01761,2025-04-30,C130,P011,S001,4,0.15,Bank Transfer,845.14
T01762,2024-09-21,C043,P013,S002,2,0.15,Credit Card,1929.16
T01763,2024-10-27,C156,P027,S002,3,0.1,Mobile Money,3435.02
T01764,2025-05-27,C163,P008,S002,3,0.15,Cash,279.94
T01765,2025-05-13,C093,P033,S004,4,0.05,Mobile Money,6836.09
T01766,2024-03-18,C113,P014,S004,5,0.15,Credit Card,5706.69
T01767,2024-05-07,C124,P034,S001,4,0.15,Cash,1455.37
T01768,2023-10-13,C195,P019,S003,5,0.05,Credit Card,8373.87
T01769,2025-09-09,C066,P022,S004,4,0.1,Mobile Money,92.05
T01770,2025-06-18,C073,P028,S004,5,0.15,Cash,2863.56
T01771,2024-01-13,C086,P016,S002,4,0.05,Credit Card,7063.25
T01772,2023-10-10,C049,P035,S001,1,0.1,Mobile Money,1406.19
T01773,2025-08-17,C104,P043,S004,4,0.1,Mobile Money,2031.91
T01774,2024-08-30,C126,P029,S003,5,0.0,Mobile Money,7425.25
T01775,2025-03-09,C010,P030,S001,4,0.05,Credit Card,111.11
T01776,2025-04-22,C196,P026,S004,3,0.1,Mobile Money,2742.55
T01777,2025-05-05,C163,P010,S003,1,0.15,Mobile Money,1015.0
T01778,2025-08-04,C189,P033,S002,2,0.15,Cash,3058.25
T01779,2024-04-20,C093,P022,S001,2,0.1,Mobile Money,46.03
T01780,2025-02-02,C175,P038,S002,3,0.05,Credit Card,1045.75
T01781,2025-07-22,C004,P035,S001,1,0.15,Mobile Money,1328.07
T01782,2023-09-22,C181,P028,S005,1,0.05,Mobile Money,640.09
T01783,2024-03-19,C043,P026,S004,3,0.1,Mobile Money,2742.55
T01784,2024-10-12,C151,P026,S003,4,0.0,Cash,4063.04
T01785,2023-11-04,C163,P022,S005,3,0.05,Bank Transfer,72.87
T01786,2025-07-27,C192,P008,S002,4,0.1,Cash,395.21
T01787,2023-10-02,C044,P021,S004,1,0.0,Cash,1227.24
T01788,2024-04-08,C199,P038,S004,5,0.15,Bank Transfer,1559.45
T01789,2024-06-03,C188,P049,S004,2,0.05,Bank Transfer,737.69
T01790,2023-09-27,C048,P048,S002,2,0.15,Credit Card,2067.81
T01791,2025-06-18,C129,P040,S001,4,0.05,Credit Card,6633.32
T01792,2025-01-11,C052,P007,S001,2,0.05,Bank Transfer,2800.83
T01793,2024-11-21,C105,P004,S004,5,0.0,Credit Card,9268.85
T01794,2024-10-05,C021,P024,S003,1,0.15,Cash,1264.3
T01795,2024-04-20,C071,P021,S001,3,0.0,Credit Card,3681.72
T01796,2025-05-12,C123,P034,S004,1,0.0,Cash,428.05
T01797,2024-04-22,C069,P014,S001,5,0.0,Cash,6713.75
T01798,2024-02-03,C055,P043,S005,1,0.15,Bank Transfer,479.76
T01799,2024-07-16,C125,P028,S004,3,0.15,Bank Transfer,1718.14
T01800,2023-11-10,C095,P006,S003,3,0.05,Bank Transfer,906.44
T01801,2025-01-06,C171,P026,S004,4,0.0,Bank Transfer,4063.04
T01802,2024-06-22,C085,P037,S001,1,0.15,Mobile Money,1659.75
T01803,2024-02-03,C186,P009,S002,1,0.0,Bank Transfer,123.19
T01804,2025-01-05,C180,P039,S002,3,0.15,Mobile Money,1379.4
T01805,2024-01-07,C132,P005,S004,2,0.0,Bank Transfer,2792.44
T01806,2025-05-09,C005,P033,S003,1,0.1,Mobile Money,1619.07
T01807,2025-07-25,C060,P045,S005,4,0.15,Cash,6388.87
T01808,2024-06-03,C090,P023,S004,4,0.0,Mobile Money,7513.88
T01809,2024-07-22,C076,P015,S005,2,0.05,Cash,513.85
T01810,2023-10-18,C033,P019,S004,1,0.1,Mobile Money,1586.63
T01811,2024-09-21,C044,P024,S004,1,0.15,Credit Card,1264.3
T01812,2024-10-08,C063,P021,S002,2,0.0,Cash,2454.48
T01813,2024-08-06,C112,P046,S001,2,0.1,Mobile Money,2097.67
T01814,2025-06-21,C197,P035,S003,2,0.1,Mobile Money,2812.37
T01815,2023-12-31,C172,P039,S001,2,0.15,Cash,919.6
T01816,2025-03-13,C178,P043,S003,2,0.0,Bank Transfer,1128.84
T01817,2024-09-13,C097,P004,S004,5,0.15,Credit Card,7878.52
T01818,2024-08-27,C058,P019,S003,1,0.1,Cash,1586.63
T01819,2024-11-11,C029,P037,S001,3,0.05,Cash,5565.05
T01820,2024-01-25,C147,P013,S003,2,0.1,Mobile Money,2042.64
T01821,2024-10-23,C148,P040,S001,3,0.0,Credit Card,5236.83
T01822,2024-10-08,C100,P008,S004,3,0.1,Credit Card,296.41
T01823,2024-09-09,C134,P039,S005,5,0.05,Cash,2569.46
T01824,2025-02-23,C102,P026,S001,5,0.15,Bank Transfer,4316.98
T01825,2023-12-15,C038,P009,S003,2,0.15,Mobile Money,209.42
T01826,2025-01-19,C038,P002,S005,3,0.05,Cash,2333.47
T01827,2023-09-18,C154,P022,S003,3,0.0,Bank Transfer,76.71
T01828,2024-04-15,C181,P049,S005,4,0.05,Mobile Money,1475.39
T01829,2024-01-02,C075,P041,S004,1,0.1,Credit Card,1471.51
T01830,2024-02-25,C184,P034,S002,2,0.0,Credit Card,856.1
T01831,2024-10-08,C125,P047,S004,3,0.05,Cash,3411.96
T01832,2024-08-09,C141,P049,S004,3,0.15,Mobile Money,990.06
T01833,2025-02-20,C090,P004,S004,4,0.0,Bank Transfer,7415.08
T01834,2025-05-09,C073,P020,S002,5,0.15,Cash,1376.66
T01835,2025-07-23,C034,P046,S003,5,0.0,Bank Transfer,5826.85
T01836,2025-08-25,C118,P025,S002,5,0.05,Mobile Money,2038.46
T01837,2025-01-22,C179,P049,S004,3,0.05,Credit Card,1106.54
T01838,2024-08-24,C056,P046,S002,1,0.1,Cash,1048.83
T01839,2025-06-22,C174,P020,S002,4,0.15,Credit Card,1101.33
T01840,2023-11-18,C015,P026,S001,3,0.15,Credit Card,2590.19
T01841,2024-03-09,C014,P029,S001,5,0.1,Mobile Money,6682.72
T01842,2024-04-05,C039,P030,S004,2,0.0,Cash,58.48
T01843,2023-10-21,C062,P009,S004,4,0.1,Credit Card,443.48
T01844,2024-11-20,C168,P038,S004,1,0.15,Mobile Money,311.89
T01845,2024-12-16,C071,P017,S004,3,0.0,Cash,3738.33
T01846,2023-11-06,C030,P003,S001,1,0.15,Credit Card,286.99
T01847,2025-03-28,C006,P041,S005,5,0.15,Bank Transfer,6948.79
T01848,2024-03-23,C178,P003,S001,5,0.05,Mobile Money,1603.74
T01849,2024-06-17,C124,P040,S004,3,0.05,Cash,4974.99
T01850,2025-02-28,C084,P041,S001,5,0.05,Mobile Money,7766.3
T01851,2025-05-02,C180,P037,S001,4,0.15,Cash,6639.01
T01852,2024-12-15,C133,P013,S005,5,0.0,Credit Card,5674.0
T01853,2024-12-25,C169,P002,S001,2,0.05,Cash,1555.64
T01854,2024-11-03,C143,P005,S004,3,0.0,Cash,4188.66
T01855,2024-11-01,C033,P004,S005,2,0.05,Cash,3522.16
T01856,2024-11-28,C144,P035,S003,1,0.0,Cash,1562.43
T01857,2025-06-16,C130,P039,S003,3,0.05,Mobile Money,1541.68
T01858,2024-04-03,C169,P017,S001,2,0.1,Cash,2243.0
T01859,2025-06-13,C133,P011,S003,5,0.15,Credit Card,1056.42
T01860,2024-06-05,C148,P009,S004,3,0.1,Credit Card,332.61
T01861,2024-03-06,C177,P022,S001,1,0.05,Cash,24.29
T01862,2023-09-19,C049,P041,S002,3,0.05,Credit Card,4659.78
T01863,2025-05-11,C155,P040,S005,2,0.1,Bank Transfer,3142.1
T01864,2025-01-27,C033,P040,S005,4,0.0,Bank Transfer,6982.44
T01865,2025-01-01,C067,P017,S004,2,0.15,Mobile Money,2118.39
T01866,2025-04-24,C022,P024,S003,4,0.05,Credit Card,5652.16
T01867,2025-02-26,C019,P033,S003,2,0.1,Credit Card,3238.15
T01868,2025-03-28,C108,P041,S002,3,0.15,Mobile Money,4169.28
T01869,2025-03-13,C007,P011,S005,2,0.0,Bank Transfer,497.14
T01870,2025-07-24,C032,P026,S005,1,0.15,Cash,863.4
T01871,2024-09-23,C085,P042,S001,3,0.1,Bank Transfer,1224.77
T01872,2025-03-28,C038,P008,S002,3,0.0,Cash,329.34
T01873,2025-04-20,C097,P004,S002,4,0.0,Cash,7415.08
T01874,2024-01-12,C045,P037,S005,3,0.15,Cash,4979.26
T01875,2025-07-26,C136,P023,S003,5,0.1,Bank Transfer,8453.12
T01876,2024-11-25,C156,P003,S001,1,0.05,Bank Transfer,320.75
T01877,2024-01-14,C193,P002,S004,2,0.1,Mobile Money,1473.77
T01878,2024-11-24,C123,P011,S005,2,0.1,Cash,447.43
T01879,2025-09-02,C176,P003,S005,2,0.05,Credit Card,641.5
T01880,2024-03-25,C097,P020,S005,3,0.0,Bank Transfer,971.76
T01881,2023-12-20,C182,P032,S002,5,0.15,Mobile Money,1295.02
T01882,2025-05-26,C047,P004,S004,3,0.15,Bank Transfer,4727.11
T01883,2025-07-27,C071,P033,S004,5,0.05,Bank Transfer,8545.11
T01884,2025-03-12,C163,P027,S001,3,0.15,Bank Transfer,3244.19
T01885,2023-11-09,C024,P021,S001,1,0.05,Cash,1165.88
T01886,2025-08-21,C043,P046,S005,1,0.0,Bank Transfer,1165.37
T01887,2024-12-09,C142,P033,S004,1,0.15,Credit Card,1529.12
T01888,2024-09-20,C123,P014,S004,5,0.0,Mobile Money,6713.75
T01889,2023-09-12,C004,P030,S005,2,0.0,Mobile Money,58.48
T01890,2024-09-23,C180,P043,S005,3,0.05,Cash,1608.6
T01891,2025-03-09,C156,P009,S004,2,0.05,Credit Card,234.06
T01892,2024-04-21,C020,P010,S003,2,0.1,Cash,2149.42
T01893,2024-06-02,C109,P002,S004,4,0.05,Bank Transfer,3111.29
T01894,2025-08-28,C029,P040,S003,2,0.0,Bank Transfer,3491.22
T01895,2025-02-23,C077,P028,S004,3,0.1,Credit Card,1819.21
T01896,2025-05-30,C001,P009,S005,4,0.05,Bank Transfer,468.12
T01897,2024-01-03,C165,P047,S005,1,0.15,Mobile Money,1017.6
T01898,2025-02-05,C015,P018,S003,1,0.15,Bank Transfer,917.91
T01899,2024-11-11,C077,P016,S003,1,0.0,Bank Transfer,1858.75
T01900,2025-06-03,C185,P050,S002,4,0.1,Cash,3760.7
T01901,2024-10-21,C026,P041,S004,4,0.05,Cash,6213.04
T01902,2024-01-14,C136,P025,S005,2,0.15,Cash,729.56
T01903,2023-09-30,C125,P049,S001,2,0.1,Credit Card,698.87
T01904,2024-08-06,C121,P013,S004,3,0.1,Bank Transfer,3063.96
T01905,2025-09-09,C110,P023,S002,5,0.1,Cash,8453.12
T01906,2024-02-10,C113,P024,S004,2,0.05,Bank Transfer,2826.08
T01907,2024-05-01,C192,P027,S004,1,0.1,Credit Card,1145.01
T01908,2024-09-01,C029,P046,S002,3,0.0,Credit Card,3496.11
T01909,2024-09-30,C102,P048,S004,3,0.0,Credit Card,3649.08
T01910,2023-09-14,C171,P041,S002,4,0.1,Cash,5886.04
T01911,2025-08-28,C108,P050,S004,5,0.15,Credit Card,4439.72
T01912,2023-09-21,C084,P036,S004,5,0.15,Credit Card,6381.2
T01913,2024-02-29,C029,P047,S001,1,0.05,Credit Card,1137.32
T01914,2025-02-09,C089,P032,S005,1,0.05,Cash,289.47
T01915,2023-09-17,C174,P034,S003,4,0.0,Mobile Money,1712.2
T01916,2023-12-30,C123,P021,S003,3,0.15,Cash,3129.46
T01917,2025-06-09,C195,P001,S004,2,0.05,Credit Card,3180.01
T01918,2025-08-13,C064,P004,S003,1,0.1,Credit Card,1668.39
T01919,2024-10-29,C171,P017,S004,2,0.15,Cash,2118.39
T01920,2024-04-25,C180,P048,S005,5,0.05,Credit Card,5777.71
T01921,2024-11-05,C152,P017,S002,2,0.0,Credit Card,2492.22
T01922,2025-03-18,C103,P040,S001,3,0.05,Credit Card,4974.99
T01923,2025-08-06,C110,P035,S001,5,0.05,Cash,7421.54
T01924,2024-08-21,C014,P035,S004,4,0.1,Credit Card,5624.75
T01925,2024-07-27,C057,P014,S003,4,0.15,Cash,4565.35
T01926,2025-02-24,C131,P013,S004,1,0.1,Cash,1021.32
T01927,2024-04-13,C069,P049,S003,3,0.1,Mobile Money,1048.3
T01928,2024-03-25,C064,P033,S003,1,0.05,Cash,1709.02
T01929,2025-06-28,C001,P002,S001,3,0.05,Bank Transfer,2333.47
T01930,2024-06-18,C121,P050,S003,5,0.0,Mobile Money,5223.2
T01931,2024-01-23,C048,P016,S003,4,0.1,Bank Transfer,6691.5
T01932,2023-10-24,C078,P049,S001,1,0.0,Credit Card,388.26
T01933,2025-06-24,C085,P037,S003,3,0.1,Credit Card,5272.16
T01934,2024-06-23,C167,P038,S003,2,0.15,Cash,623.78
T01935,2024-09-24,C028,P009,S002,5,0.0,Cash,615.95
T01936,2025-09-09,C151,P004,S002,2,0.15,Cash,3151.41
T01937,2023-11-12,C020,P041,S005,5,0.1,Bank Transfer,7357.54
T01938,2024-08-02,C186,P017,S004,2,0.05,Cash,2367.61
T01939,2025-02-25,C033,P034,S002,4,0.1,Bank Transfer,1540.98
T01940,2025-06-28,C094,P025,S004,1,0.15,Cash,364.78
T01941,2025-06-07,C124,P039,S004,5,0.0,Credit Card,2704.7
T01942,2025-06-04,C154,P026,S003,2,0.1,Cash,1828.37
T01943,2024-10-20,C145,P013,S001,2,0.15,Mobile Money,1929.16
T01944,2024-03-04,C176,P045,S005,5,0.0,Credit Card,9395.4
T01945,2024-05-21,C113,P025,S005,4,0.15,Mobile Money,1459.11
T01946,2025-06-23,C156,P042,S003,2,0.05,Cash,861.88
T01947,2025-06-02,C041,P039,S005,2,0.0,Mobile Money,1081.88
T01948,2024-07-05,C129,P047,S005,3,0.1,Credit Card,3232.39
T01949,2024-07-09,C076,P002,S003,5,0.0,Credit Card,4093.8
T01950,2025-03-02,C058,P011,S001,5,0.05,Bank Transfer,1180.71
T01951,2025-06-15,C011,P036,S002,3,0.05,Bank Transfer,4279.16
T01952,2025-04-11,C014,P002,S002,2,0.0,Cash,1637.52
T01953,2023-11-10,C167,P018,S003,5,0.1,Bank Transfer,4859.51
T01954,2025-06-30,C022,P011,S005,3,0.05,Mobile Money,708.42
T01955,2024-09-02,C157,P002,S003,3,0.0,Cash,2456.28
T01956,2025-03-01,C092,P038,S002,3,0.05,Bank Transfer,1045.75
T01957,2025-01-17,C005,P024,S005,5,0.0,Mobile Money,7437.05
T01958,2024-03-24,C168,P035,S003,5,0.05,Mobile Money,7421.54
T01959,2023-12-22,C057,P030,S003,3,0.05,Mobile Money,83.33
T01960,2024-08-05,C040,P024,S004,2,0.15,Bank Transfer,2528.6
T01961,2024-11-09,C038,P021,S004,1,0.15,Credit Card,1043.15
T01962,2024-01-01,C118,P036,S002,2,0.05,Mobile Money,2852.77
T01963,2024-09-18,C187,P045,S002,3,0.0,Bank Transfer,5637.24
T01964,2024-08-14,C042,P049,S002,4,0.05,Cash,1475.39
T01965,2024-06-10,C037,P021,S001,4,0.05,Mobile Money,4663.51
T01966,2024-02-20,C166,P002,S004,1,0.05,Cash,777.82
T01967,2023-10-09,C155,P030,S001,4,0.15,Cash,99.42
T01968,2024-03-19,C029,P030,S001,1,0.05,Credit Card,27.78
T01969,2025-02-21,C198,P009,S001,3,0.05,Cash,351.09
T01970,2023-12-02,C003,P041,S001,5,0.1,Cash,7357.54
T01971,2024-08-21,C052,P011,S002,4,0.15,Credit Card,845.14
T01972,2025-05-15,C079,P046,S003,4,0.05,Credit Card,4428.41
T01973,2024-07-22,C015,P001,S005,3,0.0,Cash,5021.07
T01974,2024-05-18,C012,P024,S001,5,0.1,Cash,6693.34
T01975,2023-11-16,C131,P032,S004,2,0.0,Credit Card,609.42
T01976,2024-10-02,C007,P013,S002,4,0.15,Credit Card,3858.32
T01977,2024-10-24,C091,P021,S003,2,0.15,Cash,2086.31
T01978,2023-09-21,C126,P012,S002,1,0.05,Cash,1133.44
T01979,2024-11-08,C073,P024,S003,1,0.1,Cash,1338.67
T01980,2025-01-28,C093,P018,S001,1,0.05,Credit Card,1025.9
T01981,2025-05-06,C110,P019,S005,3,0.05,Mobile Money,5024.32
T01982,2023-10-18,C039,P028,S003,5,0.1,Bank Transfer,3032.01
T01983,2025-01-16,C027,P019,S003,4,0.1,Bank Transfer,6346.51
T01984,2025-03-03,C183,P024,S001,1,0.05,Credit Card,1413.04
T01985,2025-01-04,C082,P024,S002,4,0.15,Mobile Money,5057.19
T01986,2025-02-02,C018,P032,S001,5,0.15,Bank Transfer,1295.02
T01987,2025-01-08,C038,P021,S001,3,0.05,Credit Card,3497.63
T01988,2024-04-04,C197,P049,S004,3,0.1,Mobile Money,1048.3
T01989,2023-12-25,C109,P042,S004,4,0.1,Credit Card,1633.03
T01990,2025-01-10,C168,P036,S002,4,0.15,Mobile Money,5104.96
T01991,2024-05-17,C138,P010,S005,4,0.05,Mobile Money,4537.66
T01992,2024-11-07,C022,P037,S005,4,0.05,Cash,7420.07
T01993,2023-09-15,C061,P013,S003,1,0.05,Cash,1078.06
T01994,2025-09-07,C093,P029,S005,4,0.05,Cash,5643.19
T01995,2024-04-04,C016,P043,S003,3,0.05,Bank Transfer,1608.6
T01996,2023-10-24,C118,P034,S002,5,0.15,Credit Card,1819.21
T01997,2023-12-29,C054,P027,S002,1,0.05,Cash,1208.62
T01998,2024-01-05,C179,P009,S002,4,0.0,Mobile Money,492.76
T01999,2024-04-24,C096,P020,S001,1,0.0,Mobile Money,323.92
T02000,2025-01-06,C153,P010,S002,1,0.05,Bank Transfer,1134.41
T02001,2024-08-07,C037,P001,S001,2,0.0,Cash,3347.38
T02002,2024-12-29,C146,P038,S004,2,0.05,Mobile Money,697.17
T02003,2023-09-17,C191,P048,S002,5,0.1,Mobile Money,5473.62
T02004,2025-06-25,C106,P039,S003,4,0.0,Bank Transfer,2163.76
T02005,2025-08-06,C029,P047,S002,1,0.0,Credit Card,1197.18
T02006,2024-03-13,C129,P040,S002,1,0.15,Mobile Money,1483.77
T02007,2024-10-13,C175,P011,S004,5,0.1,Bank Transfer,1118.56
T02008,2024-03-26,C182,P024,S002,4,0.05,Bank Transfer,5652.16
T02009,2024-03-28,C024,P008,S005,4,0.05,Credit Card,417.16
T02010,2025-04-04,C103,P025,S005,1,0.05,Mobile Money,407.69
T02011,2024-10-03,C048,P003,S005,5,0.0,Mobile Money,1688.15
T02012,2023-12-15,C123,P047,S003,4,0.15,Credit Card,4070.41
T02013,2024-04-07,C014,P016,S003,4,0.05,Bank Transfer,7063.25
T02014,2023-12-19,C028,P050,S001,1,0.1,Bank Transfer,940.18
T02015,2025-02-11,C008,P025,S002,3,0.05,Cash,1223.08
T02016,2024-02-20,C017,P036,S002,5,0.0,Bank Transfer,7507.3
T02017,2023-09-30,C049,P005,S005,2,0.0,Credit Card,2792.44
T02018,2024-12-15,C069,P046,S001,5,0.0,Mobile Money,5826.85
T02019,2023-12-08,C012,P029,S001,3,0.0,Bank Transfer,4455.15
T02020,2025-03-20,C003,P045,S003,3,0.15,Credit Card,4791.65
T02021,2023-11-15,C081,P017,S004,3,0.05,Cash,3551.41
T02022,2024-02-25,C085,P047,S004,5,0.0,Credit Card,5985.9
T02023,2024-07-05,C007,P005,S005,4,0.15,Cash,4747.15
T02024,2023-12-01,C075,P028,S002,2,0.15,Cash,1145.43
T02025,2024-10-06,C161,P021,S001,2,0.05,Credit Card,2331.76
T02026,2023-12-08,C197,P008,S002,5,0.1,Mobile Money,494.01
T02027,2024-12-12,C034,P024,S003,3,0.1,Mobile Money,4016.01
T02028,2024-07-01,C011,P011,S004,2,0.05,Cash,472.28
T02029,2025-01-30,C040,P032,S005,4,0.0,Cash,1218.84
T02030,2025-02-16,C037,P025,S003,5,0.0,Mobile Money,2145.75
T02031,2024-03-29,C025,P036,S004,3,0.05,Bank Transfer,4279.16
T02032,2023-12-31,C042,P010,S001,3,0.1,Bank Transfer,3224.12
T02033,2024-03-28,C023,P025,S001,2,0.15,Bank Transfer,729.56
T02034,2025-05-18,C122,P041,S003,4,0.05,Cash,6213.04
T02035,2024-02-12,C146,P048,S004,1,0.1,Bank Transfer,1094.72
T02036,2024-07-20,C103,P022,S004,5,0.05,Mobile Money,121.46
T02037,2025-03-23,C094,P027,S005,5,0.1,Bank Transfer,5725.04
T02038,2025-05-06,C022,P022,S004,5,0.15,Bank Transfer,108.67
T02039,2023-10-08,C175,P022,S001,5,0.0,Credit Card,127.85
T02040,2025-07-07,C180,P018,S005,1,0.05,Cash,1025.9
T02041,2023-11-21,C075,P024,S004,2,0.15,Cash,2528.6
T02042,2024-08-07,C058,P046,S004,4,0.0,Bank Transfer,4661.48
T02043,2024-09-29,C120,P015,S004,5,0.15,Cash,1149.41
T02044,2025-03-27,C022,P013,S002,1,0.15,Mobile Money,964.58
T02045,2024-09-20,C052,P044,S004,3,0.0,Bank Transfer,3859.65
T02046,2024-07-11,C088,P033,S005,4,0.05,Mobile Money,6836.09
T02047,2025-07-13,C030,P022,S003,4,0.0,Credit Card,102.28
T02048,2024-04-03,C121,P050,S002,2,0.1,Cash,1880.35
T02049,2024-06-24,C154,P048,S004,1,0.1,Mobile Money,1094.72
T02050,2025-01-02,C122,P006,S002,1,0.05,Cash,302.15
T02051,2024-01-05,C195,P043,S004,3,0.1,Credit Card,1523.93
T02052,2025-05-26,C022,P036,S002,1,0.1,Mobile Money,1351.31
T02053,2025-01-24,C021,P019,S003,4,0.15,Credit Card,5993.93
T02054,2024-12-01,C172,P035,S003,2,0.0,Cash,3124.86
T02055,2024-08-18,C110,P042,S003,3,0.05,Credit Card,1292.82
T02056,2024-12-10,C090,P026,S004,4,0.15,Credit Card,3453.58
T02057,2024-12-09,C179,P032,S004,3,0.15,Cash,777.01
T02058,2025-07-03,C144,P013,S005,2,0.0,Credit Card,2269.6
T02059,2025-05-10,C083,P019,S003,1,0.05,Mobile Money,1674.77
T02060,2024-07-05,C038,P027,S004,3,0.0,Mobile Money,3816.69
T02061,2023-12-23,C068,P040,S005,1,0.15,Credit Card,1483.77
T02062,2024-12-03,C163,P028,S004,5,0.0,Cash,3368.9
T02063,2024-08-07,C056,P042,S002,4,0.05,Mobile Money,1723.76
T02064,2024-02-11,C056,P045,S003,2,0.05,Cash,3570.25
T02065,2025-06-26,C095,P007,S003,1,0.1,Bank Transfer,1326.71
T02066,2024-02-23,C129,P010,S001,4,0.15,Mobile Money,4060.01
